"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LATITUD","LONGITUD","SUPORT","CANALS_RESPOSTA"
"538",456531,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",21,4,2017,5,5,2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,"Moll","Gregal",1,33349522,82385243,41.38839,2.20168,"TELÈFON","NO VOL RESPOSTA"
"539",456429,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",2,5,2017,5,5,2017,6,"Gràcia",30,"la Salut",27,"Travessera","Dalt",50,29450949,84738356,41.40925,2.15478,"WEB","EMAIL"
"540",456569,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",3,5,2017,5,5,2017,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Travessera","Gràcia",371,30629803,84632878,41.4084,2.16889,"WEB","EMAIL"
"541",457491,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",11,3,2017,8,5,2017,10,"Sant Martí",65,"el Clot",38,"Carrer","Escultors Claperós",2,32358122,84604040,41.40829,2.189575,"WEB","EMAIL"
"542",456921,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",12,3,2017,8,5,2017,7,"Horta-Guinardó",35,"el Guinardó",40,"Carrer","Torre Vélez",40,31256140,85380840,41.415193,2.176303,"WEB","EMAIL"
"543",457481,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,3,2017,8,5,2017,3,"Sants-Montjuïc",11,"el Poble-sec",19,"Carrer","Lafont",14,30604466,80744628,41.37338,2.169038,"WEB","EMAIL"
"544",457478,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,3,2017,8,5,2017,10,"Sant Martí",72,"Sant Martí de Provençals",114,"Carrer","Huelva",63,32917153,85620329,41.417491,2.19615,"WEB","EMAIL"
"545",457471,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,3,2017,8,5,2017,1,"Ciutat Vella",1,"el Raval",3,"Avinguda","Paral·lel",52,30783700,80931482,41.375079,2.171159,"WEB","EMAIL"
"546",457474,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,3,2017,8,5,2017,10,"Sant Martí",68,"el Poblenou",73,"Carrer","Lope de Vega",58,33693920,84007961,41.403033,2.205621,"WEB","EMAIL"
"547",457462,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,3,2017,8,5,2017,10,"Sant Martí",73,"la Verneda i la Pau",138,"Rambla","Guipúscoa",163,33851870,86360445,41.424234,2.207253,"WEB","EMAIL"
"548",457465,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,3,2017,8,5,2017,1,"Ciutat Vella",1,"el Raval",4,"Carrer","Tàpies",23,30700222,80985885,41.375562,2.170155,"WEB","EMAIL"
"549",457455,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,3,2017,8,5,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Plaça","Doctor Letamendi",30,29980054,82509528,41.389222,2.161368,"WEB","EMAIL"
"550",457497,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",21,3,2017,8,5,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Carrer","Rosselló",56,28839675,82159195,41.385967,2.14777,"WEB","EMAIL"
"551",457502,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",24,3,2017,8,5,2017,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Carrer","Begur",44,27377184,80770481,41.373328,2.130447,"WEB","EMAIL"
"552",457206,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",29,3,2017,8,5,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Avinguda","Diagonal",614,28300862,82870201,41.392323,2.141242,"WEB","EMAIL"
"553",457296,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",1,4,2017,8,5,2017,10,"Sant Martí",68,"el Poblenou",72,"Carrer","Ramon Turró",268,33821350,83995810,NA,NA,"TELÈFON","EMAIL"
"554",456851,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",6,4,2017,8,5,2017,1,"Ciutat Vella",3,"la Barceloneta",36,"Passeig","Marítim de la Barceloneta",0,32803971,81839640,41.38343,2.195215,"TELÈFON","CARTA"
"555",457284,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",12,4,2017,8,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"556",457358,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",1,5,2017,8,5,2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,"Avinguda","Icària",135,32826965,82584017,41.39014,2.19541,"TELÈFON","NO VOL RESPOSTA"
"557",457072,"CONSULTA","Mobilitat","A peu o en bicicleta","Combinació bicicleta amb transport públic",2,5,2017,8,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"558",457041,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,5,2017,8,5,2017,4,"Les Corts",21,"Pedralbes",53,"Carrer","Cavallers",1,25485552,82328866,41.38719,2.10764,"WEB","EMAIL"
"559",457473,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",6,5,2017,8,5,2017,1,"Ciutat Vella",1,"el Raval",4,"Avinguda","Paral·lel",76,30544354,80942473,41.37516,2.1683,"ALTRES SUPORTS","EMAIL"
"560",457315,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,5,2017,8,5,2017,1,"Ciutat Vella",2,"el Barri Gòtic",22,"Plaça","Vila de Madrid",0,30864914,81938358,41.38416,2.17202,"TELÈFON","IMMEDIATA"
"561",458026,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",7,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"MÒBIL","EMAIL"
"562",457941,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",18,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"563",457937,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",18,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"564",457949,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",20,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"565",458011,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",20,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"566",457945,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",20,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"567",457952,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",21,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"MÒBIL","EMAIL"
"568",458006,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",24,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"569",458433,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",25,4,2017,9,5,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Carrer","Calàbria",171,29100806,81787989,41.38265,2.15094,"MÒBIL","EMAIL"
"570",457912,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",26,4,2017,9,5,2017,6,"Gràcia",31,"la Vila de Gràcia",58,"Carrer","Venus",7,30062152,83674408,41.39972,2.16221,"WEB","IMMEDIATA"
"571",457911,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",26,4,2017,9,5,2017,6,"Gràcia",31,"la Vila de Gràcia",58,"Carrer","Venus",7,30062152,83674408,41.39972,2.16221,"WEB","IMMEDIATA"
"572",457995,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",27,4,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"573",457939,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",30,4,2017,9,5,2017,1,"Ciutat Vella",3,"la Barceloneta",35,"Passeig","Marítim de la Barceloneta",1,32525163,81357649,41.37907,2.19193,"WEB","EMAIL"
"574",457972,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",2,5,2017,9,5,2017,1,"Ciutat Vella",2,"el Barri Gòtic",29,"Carrer","Ferran",30,31167913,81634621,41.38145,2.17567,"FULLS QUEIXES I SUGGERIMENTS","CARTA"
"575",457807,"CONSULTA","Mobilitat","A peu o en bicicleta","Combinació bicicleta amb transport públic",3,5,2017,9,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"576",458299,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,5,2017,9,5,2017,7,"Horta-Guinardó",35,"el Guinardó",47,"Passeig","Maragall",0,31261906,86479592,41.42509,2.17625,"FULLS QUEIXES I SUGGERIMENTS","NO VOL RESPOSTA"
"577",458301,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,5,2017,9,5,2017,7,"Horta-Guinardó",43,"Horta",122,"Passeig","Maragall",400,30146278,86926134,41.42902,2.16285,"WEB","EMAIL"
"578",458666,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",23,3,2017,10,5,2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",83,"Carrer","Ca l'Alegre de Dalt",36,30043330,84651572,41.40852,2.161877,"WEB","EMAIL"
"579",458698,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",23,3,2017,10,5,2017,2,"Eixample",5,"el Fort Pienc",8,"Carrer","Casp",139,31630037,83383558,41.397236,2.181002,"TELÈFON","EMAIL"
"580",458725,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",28,3,2017,10,5,2017,10,"Sant Martí",71,"Provençals del Poblenou",101,"Carrer","Fluvià",136,33418189,84861257,41.410696,2.202228,"WEB","EMAIL"
"581",458767,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",29,3,2017,10,5,2017,8,"Nou Barris",52,"la Prosperitat",97,"Carrer","Vesuvi",33,32074082,88775533,41.445838,2.185708,"TELÈFON","EMAIL"
"582",458778,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",30,3,2017,10,5,2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",94,"Carrer","Bertran",121,28185550,84798094,41.409676,2.139634,"WEB","EMAIL"
"583",458773,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",30,3,2017,10,5,2017,1,"Ciutat Vella",3,"la Barceloneta",42,"Carrer","Balboa",19,32293626,81731630,41.382414,2.189124,"WEB","EMAIL"
"584",458797,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",5,4,2017,10,5,2017,2,"Eixample",7,"la Dreta de l'Eixample",63,"Carrer","Bruc",123,30374231,83352928,41.396853,2.165985,"WEB","EMAIL"
"585",458788,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",5,4,2017,10,5,2017,2,"Eixample",7,"la Dreta de l'Eixample",70,"Carrer","Bruc",81,30616104,83105748,41.394647,2.168906,"WEB","EMAIL"
"586",458808,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",6,4,2017,10,5,2017,2,"Eixample",7,"la Dreta de l'Eixample",80,"Carrer","Aragó",281,30372954,82949751,41.393221,2.166016,"WEB","EMAIL"
"587",458869,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",6,4,2017,10,5,2017,2,"Eixample",7,"la Dreta de l'Eixample",83,"Rambla","Catalunya",104,29839249,83047884,41.394059,2.159621,"WEB","EMAIL"
"588",458817,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,4,2017,10,5,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Carrer","Casanova",134,29431184,82436524,NA,NA,"TELÈFON","EMAIL"
"589",459283,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",11,4,2017,10,5,2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,"Platja","Llevant",1,34748451,84155857,NA,NA,"TELÈFON","CARTA"
"590",459018,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",13,4,2017,10,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"591",458872,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,4,2017,10,5,2017,6,"Gràcia",31,"la Vila de Gràcia",37,"Plaça","Lesseps",1,29086781,84374412,NA,NA,"TELÈFON","EMAIL"
"592",458875,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,4,2017,10,5,2017,3,"Sants-Montjuïc",18,"Sants",112,"Carrer","Berlín",22,28029776,81799616,41.38266,2.13813,"WEB","EMAIL"
"593",458877,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,4,2017,10,5,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Carrer","Mallorca",209,29702452,82660954,41.39056,2.15803,"WEB","EMAIL"
"594",458879,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",24,4,2017,10,5,2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Carrer","Mèxic",24,28903046,80661024,41.37248,2.1487,"TELÈFON","EMAIL"
"595",459196,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",1,5,2017,10,5,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Carrer","Provença",10,28527974,81664296,41.38148,2.1441,"MÒBIL","EMAIL"
"596",459211,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",2,5,2017,10,5,2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,"Avinguda","Icària",135,32826965,82584017,41.39014,2.19541,"INSTÀNCIA","CARTA"
"597",458578,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",2,5,2017,10,5,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Avinguda","Diagonal",482,29483035,83235964,41.39572,2.15534,"WEB","EMAIL"
"598",458790,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",7,5,2017,10,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"599",459534,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",27,3,2017,11,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"600",459634,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",19,4,2017,11,5,2017,2,"Eixample",7,"la Dreta de l'Eixample",64,"Carrer","Mallorca",298,30439845,83353908,41.39687,2.16677,"WEB","EMAIL"
"601",459916,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",4,5,2017,11,5,2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Carrer","Rabí Rubèn",2,28761117,80531464,41.3713,2.14702,"TELÈFON","IMMEDIATA"
"602",459625,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,5,2017,11,5,2017,2,"Eixample",7,"la Dreta de l'Eixample",81,"Carrer","Provença",0,29932280,83042940,41.39402,2.16073,"TELÈFON","EMAIL"
"603",459589,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,5,2017,11,5,2017,2,"Eixample",6,"la Sagrada Família",38,"Carrer","Cartagena",306,31209000,84826028,41.41019,2.1758,"TELÈFON","CARTA"
"604",459872,"CONSULTA","Mobilitat","A peu o en bicicleta","Associacions i entitats",9,5,2017,11,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"605",459883,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",10,5,2017,11,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"606",459913,"CONSULTA","Mobilitat","A peu o en bicicleta","Combinació bicicleta amb transport públic",10,5,2017,11,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"607",460512,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",28,3,2017,12,5,2017,6,"Gràcia",31,"la Vila de Gràcia",32,"Carrer","Sant Salvador",88,29560582,84640195,41.408376,2.156103,"WEB","EMAIL"
"608",460502,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",4,4,2017,12,5,2017,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Carrer","Miquel Àngel",103,27311960,81159462,41.376826,2.12962,"WEB","EMAIL"
"609",460495,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",5,4,2017,12,5,2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,"Carrer","Doctor Trueta",48,32740148,82749935,41.391623,2.194351,"WEB","EMAIL"
"610",460212,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",4,5,2017,12,5,2017,8,"Nou Barris",45,"Porta",23,"Carrer","Arnau d'Oms",70,31377003,87207602,41.43166,2.17754,"WEB","EMAIL"
"611",460214,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",5,5,2017,12,5,2017,6,"Gràcia",31,"la Vila de Gràcia",29,"Carrer","Sant Salvador",159,29710880,84757762,41.40945,2.15789,"TELÈFON","NO VOL RESPOSTA"
"612",460221,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",6,5,2017,12,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"613",460224,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",6,5,2017,12,5,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"614",460228,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",6,5,2017,12,5,2017,8,"Nou Barris",45,"Porta",23,"Carrer","Arnau d'Oms",70,31377003,87207602,41.43166,2.17754,"MÒBIL","EMAIL"
"615",460374,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",8,5,2017,12,5,2017,2,"Eixample",10,"Sant Antoni",169,"Ronda","Sant Pau",47,30257028,81170284,41.37718,2.16483,"WEB","EMAIL"
"616",460344,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",8,5,2017,12,5,2017,2,"Eixample",7,"la Dreta de l'Eixample",83,"Avinguda","Diagonal",387,29809085,83287245,41.39621,2.15923,"WEB","EMAIL"
