Codi_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_de_any,Nom_mes,Dia_de_mes,Hora_de_dia,Descripcio_causa_vianant,tipus de vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Coordenada_UTM_(X),Coordenada_UTM_(Y),Longitud,Latitud
2017S004433    ,9,Sant Andreu,60,Sant Andreu,701326,Fabra i Puig,0046 0046,Divendres,Dv,Laboral,2017,5,Maig,19,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,GARELLI,Desconegut,Desconegut,Desconegut,"432194,25","4587044,66",2.187338,41.430256
2017S004444    ,2,Eixample,7,la Dreta de l'Eixample,268003,ProvenÃ§a,0308 0308,Divendres,Dv,Laboral,2017,5,Maig,19,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"430150,53","4583258,57",2.163314,41.395981
2017S004445    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0018 0018,Divendres,Dv,Laboral,2017,5,Maig,19,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"430044,94","4582193,24",2.162169,41.38638
2017S004451    ,10,Sant MartÃ_,65,el Clot,115603,Espronceda,0309 0311,Divendres,Dv,Laboral,2017,5,Maig,19,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432612,39","4585268,94",2.192538,41.414295
2017S004465    ,10,Sant MartÃ_,65,el Clot,346402,Trinxant,0010 0012,Dissabte,Ds,Laboral,2017,5,Maig,20,10,No Ã©s causa del  vianant,Bicicleta, ,RIDE,Negre,Sense permÃ_s,Desconegut,"432169,30","4585179,51",2.187248,41.413456
2017S004477    ,2,Eixample,6,la Sagrada FamÃ_lia,89004,Consell de Cent,0591 0591,Dissabte,Ds,Laboral,2017,5,Maig,20,17,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431901,43","4584250,51",2.184146,41.405066
2017S004486    ,2,Eixample,7,la Dreta de l'Eixample,350308,ValÃ¨ncia,0237 0237,Diumenge,Dg,Laboral,2017,5,Maig,21,1,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"430026,74","4582790,74",2.161885,41.391755
2017S004492    ,8,Nou Barris,52,la Prosperitat,168304,Joaquim Valls,0029 0029,Diumenge,Dg,Laboral,2017,5,Maig,21,14,No Ã©s causa del  vianant,Bicicleta,AFX,CONOR,Blau,Desconegut,Desconegut,"431791,51","4588426,46",2.182359,41.442669
2017S004507    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0612 0614,Dilluns,Dl,Laboral,2017,5,Maig,22,2,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Platejat,Desconegut,Desconegut,"430385,21","4582320,61",2.166233,41.387553
2017S004534    ,4,Les Corts,19,les Corts,144601,Diagonal,0609 0615,Dilluns,Dl,Laboral,2017,5,Maig,22,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Blau,Desconegut,Desconegut,"427253,13","4582427,19",2.128763,41.38824
2017S004538    ,2,Eixample,10,Sant Antoni,308709,Sant Pau,0071 0071,Dilluns,Dl,Laboral,2017,5,Maig,22,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"430153,26","4581277,34",2.163578,41.378139
2017S004538    ,2,Eixample,10,Sant Antoni,308709,Sant Pau,0071 0071,Dilluns,Dl,Laboral,2017,5,Maig,22,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"430153,26","4581277,34",2.163578,41.378139
2017S004549    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,94300,CristÃ_bal de Moura,0137B0137B,Dilluns,Dl,Laboral,2017,5,Maig,22,13,No Ã©s causa del  vianant,Bicicleta, ,MONTY,Blau,Desconegut,Desconegut,"433956,55","4585097,81",2.208637,41.412866
2017S004560    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,289105,RossellÃ_,0142 0142,Dimarts,Dm,Laboral,2017,5,Maig,23,15,No Ã©s causa del  vianant,Bicicleta,C 220 CDI,MERCEDES,Gris,B,47,"429349,17","4582658,02",2.153803,41.390507
2017S004563    ,2,Eixample,5,el Fort Pienc,197302,Marina,0160 0160,Dimarts,Dm,Laboral,2017,5,Maig,23,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Blanc,Desconegut,Desconegut,"431788,76","4583493,14",2.18288,41.398238
2017S004564    ,2,Eixample,7,la Dreta de l'Eixample,74404,Catalunya,0001 0004,Dimarts,Dm,Laboral,2017,5,Maig,23,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"430648,25","4582146,83",2.169398,41.386009
2017S004567    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0622 0622,Dimarts,Dm,Laboral,2017,5,Maig,23,19,Altres,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"428197,14","4582836,43",2.140004,41.392008
2017S004569    ,2,Eixample,7,la Dreta de l'Eixample,100800,DiputaciÃ_,0279 0283,Dimarts,Dm,Laboral,2017,5,Maig,23,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"430544,39","4582737,94",2.168086,41.391323
2017S004569    ,2,Eixample,7,la Dreta de l'Eixample,100800,DiputaciÃ_,0279 0283,Dimarts,Dm,Laboral,2017,5,Maig,23,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"430544,39","4582737,94",2.168086,41.391323
2017S004577    ,3,Sants-MontjuÃ¯c,12,la Marina del Prat Vermell,700127,Major de Mercabarna,0125 0125,Dimecres,Dc,Laboral,2017,5,Maig,24,7,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"425927,45","4575745,38",2.113721,41.327936
2017S004583    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0620B0620B,Dimecres,Dc,Laboral,2017,5,Maig,24,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428228,65","4582847,17",2.140374,41.39211
2017S004617    ,2,Eixample,7,la Dreta de l'Eixample,268003,ProvenÃ§a,0294 0294,Dijous,Dj,Laboral,2017,5,Maig,25,15,Creuar per fora pas de vianants,Bicicleta,Desconegut,RIDE,Negre,Desconegut,Desconegut,"429979,46","4583089,45",2.161288,41.394444
2017S004623    ,1,Ciutat Vella,2,el Barri GÃ_tic,74801,Catedral                                          ,0003 0003,Dijous,Dj,Laboral,2017,5,Maig,25,16,No Ã©s causa del  vianant,Bicicleta,AFX,CONOR,Blanc,Desconegut,Desconegut,"431145,44","4581986,65",2.17536,41.384611
2017S004638    ,1,Ciutat Vella,2,el Barri GÃ_tic,169307,Josep Anselm ClavÃ© / Portal de la Pau             ,0001 0001,Divendres,Dv,Laboral,2017,5,Maig,26,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,BH,Blanc,Desconegut,Desconegut,"431318,38","4581116,24",2.177527,41.376789
2017S004646    ,2,Eixample,7,la Dreta de l'Eixample,100800,DiputaciÃ_,0255 0255,Divendres,Dv,Laboral,2017,5,Maig,26,13,No Ã©s causa del  vianant,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"430362,27","4582558,26",2.16593,41.389695
2017S004662    ,1,Ciutat Vella,3,la Barceloneta,10707,MarÃ_tim de la Barceloneta                         ,0026 0026,Divendres,Dv,Laboral,2017,5,Maig,26,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Groc,Desconegut,Desconegut,"432466,08","4581206,03",2.191245,41.377697
2017S004669    ,5,SarriÃ -Sant Gervasi,24,les Tres Torres,357103,VergÃ_s,0045 0045,Divendres,Dv,Laboral,2017,5,Maig,26,20,No Ã©s causa del  vianant,Bicicleta, ,ORBEA,Negre,Desconegut,Desconegut,"427165,41","4583432,84",2.12759,41.397283
2017S004700    ,2,Eixample,5,el Fort Pienc,144601,Diagonal,0261 0261,Diumenge,Dg,Laboral,2017,5,Maig,28,7,No Ã©s causa del  vianant,Bicicleta, ,BTWIN,Negre,Desconegut,Desconegut,"431534,14","4583843,14",2.179802,41.401369
2017S004704    ,3,Sants-MontjuÃ¯c,13,la Marina de Port,230601,Mare de DÃ©u de Port,0351 0351,Diumenge,Dg,Laboral,2017,5,Maig,28,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,ERIDER,Blau,Desconegut,Desconegut,"428112,89","4579612,84",2.13937,41.362963
2017S004717    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,180208,Londres,0059 0059,Dilluns,Dl,Laboral,2017,5,Maig,29,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Desconegut,Desconegut,Desconegut,"428863,66","4582780,80",2.147976,41.391563
2017S004735    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,DiputaciÃ_,0209 0209,Dilluns,Dl,Laboral,2017,5,Maig,29,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"430029,29","4582231,98",2.161985,41.386721
2017S004738    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0742 0742,Dilluns,Dl,Laboral,2017,5,Maig,29,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"431494,08","4583396,58",2.179374,41.39734
2017S004757    ,1,Ciutat Vella,2,el Barri GÃ_tic,130403,Fontanella,0002 0002,Dimarts,Dm,Laboral,2017,5,Maig,30,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430841,29","4582260,12",2.171693,41.387052
2017S004762    ,7,Horta-GuinardÃ_,43,Horta,349105,Universal,0043 0043,Dimarts,Dm,Laboral,2017,5,Maig,30,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"430014,55","4587889,96",2.161151,41.437679
2017S004768    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,CalÃ bria,0119 0121,Dimecres,Dc,Laboral,2017,5,Maig,31,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"429321,37","4581561,81",2.153596,41.380624
2017S004768    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,CalÃ bria,0119 0121,Dimecres,Dc,Laboral,2017,5,Maig,31,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429321,37","4581561,81",2.153596,41.380624
2017S004792    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,30500,Badajoz,0157 0159,Dimecres,Dc,Laboral,2017,5,Maig,31,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Desconegut,Desconegut,Desconegut,"432445,79","4583913,82",2.190691,41.402077
2017S004797    ,9,Sant Andreu,63,Navas,297001,Sant Antoni Maria Claret,0307B0307B,Dimecres,Dc,Laboral,2017,5,Maig,31,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,BH,Desconegut,Desconegut,Desconegut,"431986,86","4585826,21",2.184986,41.419268
2017S004809    ,9,Sant Andreu,63,Navas,346402,Trinxant,0126 0126,Dimecres,Dc,Laboral,2017,5,Maig,31,22,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431737,77","4585618,08",2.18203,41.417373
2017S004813    ,2,Eixample,7,la Dreta de l'Eixample,268003,ProvenÃ§a,0373 0377,Dijous,Dj,Laboral,2017,6,Juny,1,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Negre,Desconegut,Desconegut,"430762,51","4583887,42",2.170562,41.401699
2017S004832    ,4,Les Corts,19,les Corts,330901,TaquÃ_graf Serra,0003 0005,Dijous,Dj,Laboral,2017,6,Juny,1,20,Creuar per fora pas de vianants,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"428088,99","4582168,06",2.13878,41.385982
2017S004865    ,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent,0395 0397,Divendres,Dv,Laboral,2017,6,Juny,2,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"430752,50","4583128,36",2.170529,41.394862
2017S004868    ,3,Sants-MontjuÃ¯c,12,la Marina del Prat Vermell,701489,Transversal 9,0002 0002,Divendres,Dv,Laboral,2017,6,Juny,2,17,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Beige,Desconegut,Desconegut,"426109,89","4576009,98",2.115864,41.330331
2017S004872    ,10,Sant MartÃ_,67,la Vila OlÃ_mpica del Poblenou,700654,Litoral,0036 0036,Divendres,Dv,Laboral,2017,6,Juny,2,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Negre,Desconegut,Desconegut,"433218,52","4582540,06",2.20009,41.389775
2017S004876    ,3,Sants-MontjuÃ¯c,18,Sants,223504,Muntadas,0012 0012,Divendres,Dv,Laboral,2017,6,Juny,2,19,No Ã©s causa del  vianant,Bicicleta, ,BH,Gris,Desconegut,Desconegut,"428211,91","4581106,83",2.140377,41.376428
2017S004892    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,VilamarÃ_,0118 0118,Dissabte,Ds,Laboral,2017,6,Juny,3,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428807,20","4581557,05",2.14745,41.380543
2017S004899    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,ProvenÃ§a,0179 0179,Dissabte,Ds,Laboral,2017,6,Juny,3,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"429559,10","4582707,90",2.156309,41.390967
2017S004917    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,701414,C-31,20710000,Diumenge,Dg,Laboral,2017,6,Juny,4,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"433081,94","4584971,32",2.198182,41.411659
2017S004921    ,9,Sant Andreu,63,Navas,209900,Meridiana,0220 0220,Dilluns,Dl,Laboral,2017,6,Juny,5,1,No Ã©s causa del  vianant,Bicicleta,Desconegut,MONKEY BIKES,Desconegut,Desconegut,Desconegut,"432169,00","4585467,62",2.187215,41.41605
2017S004946    ,10,Sant MartÃ_,69,Diagonal Mar i el Front MarÃ_tim del Poblenou,700768,MarÃ_tim de la Mar Bella,0104 0104,Dimarts,Dm,Laboral,2017,6,Juny,6,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"434160,08","4583438,94",2.211258,41.397941
2017S004949    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0401 0401,Dimarts,Dm,Laboral,2017,6,Juny,6,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,CATERHAM,Desconegut,Desconegut,Desconegut,"429118,95","4581153,82",2.151217,41.376932
2017S004949    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0401 0401,Dimarts,Dm,Laboral,2017,6,Juny,6,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,FORD,Taronja,Desconegut,Desconegut,"429118,95","4581153,82",2.151217,41.376932
2017S004965    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,222603,MoianÃ¨s,0077 0077,Dimarts,Dm,Laboral,2017,6,Juny,6,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428382,71","4580910,60",2.142445,41.374678
2017S004984    ,4,Les Corts,19,les Corts,107004,Equador,0055 0067,Dimecres,Dc,Laboral,2017,6,Juny,7,18,No Ã©s causa del  vianant,Bicicleta,PART TEP S,PEUGEOT,Desconegut,Desconegut,Desconegut,"428109,57","4582252,38",2.139021,41.38674
2017S005009    ,10,Sant MartÃ_,67,la Vila OlÃ_mpica del Poblenou,367504,Doctor Trueta,0009 0009,Dijous,Dj,Laboral,2017,6,Juny,8,8,No Ã©s causa del  vianant,Bicicleta,Orca,ORBEA,Negre,Desconegut,Desconegut,"432534,17","4582582,50",2.191904,41.390096
2017S005011    ,3,Sants-MontjuÃ¯c,18,Sants,365000,Violant Hongria Reina AragÃ_,0139B0139B,Dijous,Dj,Laboral,2017,6,Juny,8,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"427672,44","4581526,96",2.133882,41.380162
2017S005032    ,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes,0032 0032,Dijous,Dj,Laboral,2017,6,Juny,8,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,BH,Desconegut,Desconegut,Desconegut,"430193,40","4582423,20",2.163925,41.388464
2017S005047    ,10,Sant MartÃ_,67,la Vila OlÃ_mpica del Poblenou,132908,Ramon Trias Fargas,0013 0013,Divendres,Dv,Laboral,2017,6,Juny,9,7,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432743,03","4582266,80",2.194439,41.387268
2017S005059    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",362409,Vilanova,0002 0010,Divendres,Dv,Laboral,2017,6,Juny,9,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Vermell,Desconegut,Desconegut,"431639,73","4582786,87",2.181177,41.391858
2017S005089    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,AragÃ_,0130 0130,Dissabte,Ds,Laboral,2017,6,Juny,10,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Blau,Desconegut,Desconegut,"429487,34","4582044,87",2.155525,41.384989
2017S005101    ,2,Eixample,10,Sant Antoni,54509,CalÃ bria,0059 0059,Dissabte,Ds,Laboral,2017,6,Juny,10,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,DERBI,Rosa,Desconegut,Desconegut,"429662,97","4581214,56",2.157714,41.377529
2017S005106    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0040 0040,Dissabte,Ds,Laboral,2017,6,Juny,10,21,Altres,Bicicleta,Desconegut,CONOR,Desconegut,Desconegut,Desconegut,"430492,36","4582098,42",2.167538,41.385563
2017S005107    ,1,Ciutat Vella,2,el Barri GÃ_tic,82901,Colom,0031S0031S,Dissabte,Ds,Laboral,2017,6,Juny,10,20,Altres,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"431507,05","4581243,74",2.179773,41.377949
2017S005122    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0374B0374B,Dilluns,Dl,Laboral,2017,6,Juny,12,6,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430648,04","4583616,98",2.169229,41.399249
2017S005140    ,2,Eixample,9,la Nova Esquerra de l'Eixample,87009,Comte Borrell,0187 0187,Dilluns,Dl,Laboral,2017,6,Juny,12,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Daurat,Desconegut,Desconegut,"429299,00","4581967,86",2.153286,41.384279
2017S005145    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,198804,ParalÂ·lel,0101 0101,Dilluns,Dl,Laboral,2017,6,Juny,12,16,No Ã©s causa del  vianant,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"430106,85","4580906,53",2.163059,41.374794
2017S005145    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,198804,ParalÂ·lel,0101 0101,Dilluns,Dl,Laboral,2017,6,Juny,12,16,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Desconegut,Desconegut,Desconegut,"430106,85","4580906,53",2.163059,41.374794
2017S005146    ,1,Ciutat Vella,2,el Barri GÃ_tic,701266,Portal de la Pau / Colom                          ,1070000,Diumenge,Dg,Laboral,2017,6,Juny,11,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Rosa,Desconegut,Desconegut,"431410,40","4581077,37",2.178632,41.376446
2017S005157    ,10,Sant MartÃ_,72,Sant MartÃ_ de ProvenÃ§als,30409,Bac de Roda,0161 0161,Dilluns,Dl,Laboral,2017,6,Juny,12,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Platejat,Desconegut,Desconegut,"433018,94","4585040,87",2.197421,41.412275
2017S005183    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",79306,CircumvalÂ·laciÃ_,0025 0025,Dilluns,Dl,Laboral,2017,6,Juny,12,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"432566,71","4582245,40",2.192325,41.387064
2017S005184    ,3,Sants-MontjuÃ¯c,16,la Bordeta,244901,Parcerisa,0050 0050,Dimarts,Dm,Laboral,2017,6,Juny,13,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"427799,55","4579897,56",2.135595,41.365502
2017S005188    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0403 0403,Dimarts,Dm,Laboral,2017,6,Juny,13,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"429567,21","4583209,13",2.156346,41.395489
2017S005188    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0403 0403,Dimarts,Dm,Laboral,2017,6,Juny,13,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429567,21","4583209,13",2.156346,41.395489
2017S005199    ,2,Eixample,5,el Fort Pienc,197302,Marina,0111 0111,Dimarts,Dm,Laboral,2017,6,Juny,13,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432020,49","4583188,19",2.185689,41.395511
2017S005206    ,6,GrÃ cia,31,la Vila de GrÃ cia,208001,Torrent de l'Olla,0177 0177,Dimecres,Dc,Laboral,2017,6,Juny,14,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Vermell,Desconegut,Desconegut,"429359,36","4584283,22",2.153733,41.405144
2017S005228    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,89004,Consell de Cent,0051 0051,Dijous,Dj,Laboral,2017,6,Juny,15,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"428683,96","4581138,89",2.146017,41.376758
2017S005267    ,3,Sants-MontjuÃ¯c,18,Sants,313301,Santa Caterina,0061 0061,Divendres,Dv,Laboral,2017,6,Juny,16,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"427811,40","4581509,95",2.135546,41.380022
2017S005280    ,2,Eixample,7,la Dreta de l'Eixample,145003,Girona,0073 0073,Dimecres,Dc,Laboral,2017,6,Juny,14,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430794,13","4583115,09",2.171033,41.394749
2017S005284    ,1,Ciutat Vella,1,el Raval,157909,Hospital / Raval                                  ,0098 0098,Divendres,Dv,Laboral,2017,6,Juny,16,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Blanc,Desconegut,Desconegut,"430541,28","4581462,64",2.168197,41.379839
2017S005307    ,3,Sants-MontjuÃ¯c,16,la Bordeta,169409,Corts Catalanes,0203 0205,Dissabte,Ds,Laboral,2017,6,Juny,17,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428225,83","4580279,55",2.140642,41.368981
2017S005325    ,2,Eixample,6,la Sagrada FamÃ_lia,90502,CÃ_rsega,0574 0574,Dissabte,Ds,Laboral,2017,6,Juny,17,19,No Ã©s causa del  vianant,Bicicleta, ,DECATHLON,Taronja,Desconegut,Desconegut,"431111,49","4584575,79",2.174658,41.407926
2017S005326    ,3,Sants-MontjuÃ¯c,18,Sants,187207,Madrid,0222 0222,Dijous,Dj,Laboral,2017,6,Juny,22,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Gris,Desconegut,Desconegut,"427797,53","4581680,36",2.135358,41.381561
2017S005328    ,1,Ciutat Vella,2,el Barri GÃ_tic,29400,AvinyÃ_,0030 0030,Diumenge,Dg,Laboral,2017,6,Juny,18,0,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431305,89","4581564,47",2.177321,41.380823
2017S005331    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,30409,Bac de Roda,0157 0159,Diumenge,Dg,Laboral,2017,6,Juny,18,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Desconegut,Desconegut,Desconegut,"433126,16","4584930,43",2.198725,41.411294
2017S005331    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,30409,Bac de Roda,0157 0159,Diumenge,Dg,Laboral,2017,6,Juny,18,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433126,16","4584930,43",2.198725,41.411294
2017S005333    ,1,Ciutat Vella,3,la Barceloneta,294874,Salvat Papasseit,0001A0001A,Diumenge,Dg,Laboral,2017,6,Juny,18,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432471,47","4581794,02",2.191239,41.382994
2017S005337    ,3,Sants-MontjuÃ¯c,16,la Bordeta,160903,Ildefons CerdÃ ,0007 0007,Diumenge,Dg,Laboral,2017,6,Juny,18,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427810,63","4579885,35",2.135727,41.365395
