Codi d'expedient,Codi districte,Nom districte,Codi barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripciﾌ_ dia setmana,Dia setmana,Descripciﾌ_ tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripciﾌ_ causa vianant,tipus de vehicle,Descripciﾌ_ model,Descripciﾌ_ marca,Descripciﾌ_ color,Descripciﾌ_ carnet,Antiguitat carnet,Coordenada UTM (X),Coordenada UTM (Y), Longitud, Latitut
2016S003785    ,2,Eixample,5,el Fort Pienc,238400,Padilla,0161 0161,Dimarts,Dm,Laboral,2016,5,Maig,17,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,431899,"4583719,47",2.184182,41.400283
2016S006579    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0765 0765,Dilluns,Dl,Laboral,2016,8,Agost,29,13,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"431900,76",4583886,2.184175,41.401788
2016S005478    ,2,Eixample,6,la Sagrada Famﾌ_lia,89004,Consell de Cent,0591 0591,Dimarts,Dm,Laboral,2016,7,Juliol,12,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431901,43","4584250,51",2.184146,41.405066
2016S005567    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,0016 0016,Dijous,Dj,Laboral,2016,7,Juliol,14,23,Altres,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"431910,26","4581777,7",2.184532,41.382793
2016S004894    ,2,Eixample,5,el Fort Pienc,9209,Alﾌ_ Bei,0108B0108B,Dimarts,Dm,Laboral,2016,6,Juny,21,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"431929,67","4583269,41",2.184591,41.396233
2016S002172    ,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat),990000,Divendres,Dv,Laboral,2016,3,Marﾌ､,18,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,MONTY,Gris,Desconegut,Desconegut,"431935,15","4581644,36",2.184846,41.381597
2016S004897    ,2,Eixample,5,el Fort Pienc,281307,Ribes,0103 0103,Dimarts,Dm,Laboral,2016,6,Juny,21,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"431941,68","4583810,11",2.184674,41.401107
2016S004897    ,2,Eixample,5,el Fort Pienc,281307,Ribes,0103 0103,Dimarts,Dm,Laboral,2016,6,Juny,21,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"431941,68","4583810,11",2.184674,41.401107
2016S001176    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0828B0828B,Dilluns,Dl,Laboral,2016,2,Febrer,15,7,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"431945,63","4583840,16",2.184719,41.401377
2016S005420    ,2,Eixample,5,el Fort Pienc,76807,Sardenya,0091 0091,Dilluns,Dl,Laboral,2016,7,Juliol,11,8,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"431946,11","4583083,62",2.184816,41.394559
2016S008073    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0012 0012,Diumenge,Dg,Laboral,2016,10,Octubre,23,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"431947,64","4582539,53",2.184889,41.38966
2016S005552    ,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besﾌ_s),990000,Divendres,Dv,Laboral,2016,6,Juny,24,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"431949,84","4581626,15",2.185015,41.381437
2016S006632    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,0013 0013,Dimecres,Dc,Laboral,2016,8,Agost,31,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"431950,04","4582208,16",2.184962,41.386679
2016S004387    ,2,Eixample,5,el Fort Pienc,238400,Padilla,0153 0153,Dilluns,Dl,Laboral,2016,6,Juny,6,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432034,88","4583579,6",2.185812,41.399034
2016S001862    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",700813,Doctor Aiguader,0001 0001,Dimarts,Dm,Laboral,2016,3,Marﾌ､,8,14,Altres,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"432053,73","4581756,05",2.186244,41.382616
2016S010094    ,2,Eixample,5,el Fort Pienc,146902,Glﾌ_ries Catalanes,0001X0001X,Dijous,Dj,Laboral,2016,12,Desembre,29,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"432078,02","4583938,87",2.186298,41.402271
2016S004643    ,2,Eixample,5,el Fort Pienc,209900,Meridiana,0031 0031,Dimarts,Dm,Laboral,2016,6,Juny,14,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"432085,18","4583093,82",2.186477,41.394661
2016S002439    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0022 0022,Dijous,Dj,Laboral,2016,3,Marﾌ､,31,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432098,31","4582685,9",2.186678,41.390987
2016S000460    ,1,Ciutat Vella,3,la Barceloneta,145706,Ginebra,0022 0022,Dimecres,Dc,Laboral,2016,1,Gener,20,8,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"432278,83","4581650,72",2.188947,41.381681
2016S005844    ,1,Ciutat Vella,3,la Barceloneta,33305,Baluard,0100 0100,Dilluns,Dl,Laboral,2016,7,Juliol,25,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432352,58","4581189,2",2.189883,41.377535
2016S008282    ,1,Ciutat Vella,3,la Barceloneta,197903,Marﾌ_tim de la Barceloneta,0006 0006,Diumenge,Dg,Laboral,2016,10,Octubre,30,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432371,44","4580984,84",2.190134,41.37569
2016S008282    ,1,Ciutat Vella,3,la Barceloneta,197903,Marﾌ_tim de la Barceloneta,0006 0006,Diumenge,Dg,Laboral,2016,10,Octubre,30,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"432371,44","4580984,84",2.190134,41.37569
2016S006895    ,1,Ciutat Vella,3,la Barceloneta,10900,Almirall Cervera,0038 0038,Diumenge,Dg,Laboral,2016,9,Setembre,11,16,Creuar per fora pas de vianants,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432504,29","4581318,97",2.191687,41.378709
2016S001826    ,1,Ciutat Vella,3,la Barceloneta,197903,Marﾌ_tim de la Barceloneta,0014 0014,Dilluns,Dl,Laboral,2016,3,Marﾌ､,7,17,Creuar per fora pas de vianants,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"432547,28","4581304,01",2.192202,41.378587
2016S002247    ,1,Ciutat Vella,3,la Barceloneta,197302,Marina,0013 0013,Dilluns,Dl,Laboral,2016,3,Marﾌ､,21,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432970,15","4582192,62",2.197162,41.38662
2016S002073    ,5,Sarriﾌﾊ-Sant Gervasi,24,les Tres Torres,28000,Augusta,0295 0297,Dimarts,Dm,Laboral,2016,3,Marﾌ､,15,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"427199,7","4583459,97",2.127993,41.39753
2016S007958    ,5,Sarriﾌﾊ-Sant Gervasi,24,les Tres Torres,68605,Carril,0001 0001,Dimecres,Dc,Laboral,2016,10,Octubre,19,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427348,97","4583507,66",2.12977,41.397975
2016S004271    ,5,Sarriﾌﾊ-Sant Gervasi,24,les Tres Torres,101904,Doctor Fleming,0023 0023,Dijous,Dj,Laboral,2016,6,Juny,2,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"427732,26","4583125,43",2.134408,41.394569
2016S008918    ,5,Sarriﾌﾊ-Sant Gervasi,24,les Tres Torres,113007,Escoles Pies,0037 0039,Dissabte,Ds,Laboral,2016,11,Novembre,19,20,No ﾌｩs causa del  vianant,Bicicleta, ,Desconegut,Negre,Desconegut,Desconegut,"427613,42","4583544,1",2.132935,41.398332
2016S004434    ,5,Sarriﾌﾊ-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Dimarts,Dm,Laboral,2016,6,Juny,7,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"427673,64","4583623,59",2.133643,41.399049
2016S007349    ,5,Sarriﾌﾊ-Sant Gervasi,25,Sant Gervasi - la Bonanova,2403,Adriﾌﾊ Margarit,0042 0042,Dimarts,Dm,Laboral,2016,9,Setembre,27,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"427618,55","4585390,12",2.132774,41.414959
2016S006281    ,5,Sarriﾌﾊ-Sant Gervasi,25,Sant Gervasi - la Bonanova,38706,Benedetti,0058 0058,Divendres,Dv,Laboral,2016,8,Agost,12,20,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"426942,05","4584747,27",2.124763,41.409107
2016S008118    ,5,Sarriﾌﾊ-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0026 0026,Dimarts,Dm,Laboral,2016,10,Octubre,25,8,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BTWIN,Gris,Desconegut,Desconegut,"427407,77","4584291,87",2.130381,41.405042
2016S007737    ,5,Sarriﾌﾊ-Sant Gervasi,25,Sant Gervasi - la Bonanova,57201,Camp,0039 0041,Dimarts,Dm,Laboral,2016,10,Octubre,11,13,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"427930,27","4584053,56",2.136666,41.402945
2016S003621    ,5,Sarriﾌﾊ-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre,0115 0115,Dimecres,Dc,Laboral,2016,5,Maig,11,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,RIDE,Blanc,Desconegut,Desconegut,"427883,37","4583898,07",2.136122,41.401545
2016S006438    ,5,Sarriﾌﾊ-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),7,Dilluns,Dl,Laboral,2016,8,Agost,22,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,CONOR,Negre,Desconegut,Desconegut,"426972,87","4584864,31",2.125108,41.410163
2016S000298    ,5,Sarriﾌﾊ-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),920000,Dimecres,Dc,Laboral,2016,1,Gener,13,21,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427706,4","4585327,86",2.133834,41.4144
2016S007088    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta,0067 0067,Diumenge,Dg,Laboral,2016,9,Setembre,18,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429146,29","4583736,47",2.151249,41.400198
2016S008147    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta,0170 0174,Dimarts,Dm,Laboral,2016,10,Octubre,25,19,Desobeir el senyal del semﾌﾊfor,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428438,49","4583592,4",2.142797,41.398839
2016S004901    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta,0251 0251,Dimarts,Dm,Laboral,2016,6,Juny,21,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427645,35","4583468,58",2.133327,41.397651
2016S002125    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,55807,Francesc Maciﾌﾊ,0006 0006,Dijous,Dj,Laboral,2016,3,Marﾌ､,17,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BTWIN,Desconegut,Desconegut,Desconegut,"428491,06","4582935,23",2.143509,41.392926
2016S008600    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,55807,Francesc Maciﾌﾊ,0006 0006,Dijous,Dj,Laboral,2016,11,Novembre,10,5,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"428491,06","4582935,23",2.143509,41.392926
2016S002808    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,55807,Francesc Maciﾌﾊ,0006 0006,Dimecres,Dc,Laboral,2016,4,Abril,13,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428491,06","4582935,23",2.143509,41.392926
2016S002842    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,143507,Pau Casals,0002 0002,Dijous,Dj,Laboral,2016,4,Abril,14,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"428535,96","4582971,84",2.144031,41.393254
2016S004037    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,143507,Pau Casals,0006 0006,Dijous,Dj,Laboral,2016,5,Maig,26,13,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428511,3","4582989,11",2.143742,41.393414
2016S006823    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0550 0556,Dijous,Dj,Laboral,2016,9,Setembre,8,9,No ﾌｩs causa del  vianant,Bicicleta,420,MONTY,Gris,Desconegut,Desconegut,"429096,82","4583109,88",2.150725,41.394547
2016S000698    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0580 0580,Dijous,Dj,Laboral,2016,1,Gener,28,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"428868,32","4583035,46",2.148006,41.39386
2016S008291    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0600 0600,Diumenge,Dg,Laboral,2016,10,Octubre,30,18,No ﾌｩs causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Altres,Desconegut,Desconegut,"428627,37","4582957,17",2.145133,41.393136
2016S009025    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0612 0612,Dijous,Dj,Laboral,2016,11,Novembre,24,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"428380,69","4582895,66",2.142186,41.392556
2016S000136    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,214106,Modolell,0011 0011,Dijous,Dj,Laboral,2016,1,Gener,7,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"427979,41","4583363,45",2.137334,41.396735
2016S004955    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,214106,Modolell,0011 0011,Dijous,Dj,Laboral,2016,6,Juny,23,13,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427979,41","4583363,45",2.137334,41.396735
2016S002839    ,5,Sarriﾌﾊ-Sant Gervasi,26,Sant Gervasi - Galvany,344101,Grﾌﾊcia,0087 0089,Dijous,Dj,Laboral,2016,4,Abril,14,20,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429174,94","4583444,61",2.151618,41.397571
2016S002045    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,33509,Ballester,0001 0001,Dilluns,Dl,Laboral,2016,3,Marﾌ､,14,21,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,DECATHLON,Desconegut,Desconegut,Desconegut,"428573,03","4584343,33",2.144323,41.405615
2016S007935    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,111602,Escipiﾌ_,0025 0025,Dimarts,Dm,Laboral,2016,10,Octubre,18,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"428706,32","4584543,19",2.145891,41.407428
2016S007935    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,111602,Escipiﾌ_,0025 0025,Dimarts,Dm,Laboral,2016,10,Octubre,18,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428706,32","4584543,19",2.145891,41.407428
2016S007935    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,111602,Escipiﾌ_,0025 0025,Dimarts,Dm,Laboral,2016,10,Octubre,18,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Platejat,Desconegut,Desconegut,"428706,32","4584543,19",2.145891,41.407428
2016S006499    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,143904,General Mitre,0177 0181,Dijous,Dj,Laboral,2016,8,Agost,25,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"428291,72","4584240,98",2.140962,41.404662
2016S009382    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,240208,Pﾌﾊdua,0092 0092,Dimarts,Dm,Laboral,2016,12,Desembre,6,2,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"428543,89","4584204,08",2.143981,41.40436
2016S005098    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,267000,Prﾌ_ncep d'Astﾌｼries,0003 0003,Dimecres,Dc,Laboral,2016,6,Juny,29,15,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429132,32","4583853,99",2.151068,41.401251
2016S002189    ,5,Sarriﾌﾊ-Sant Gervasi,27,el Putxet i el Farrﾌ_,369306,Saragossa,0035 0035,Dissabte,Ds,Laboral,2016,3,Marﾌ､,19,9,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"429007,56","4583906,69",2.149566,41.401717
2016S006462    ,6,Grﾌﾊcia,28,Vallcarca i els Penitents,44301,Bolﾌ_var,0031 0031,Dimarts,Dm,Laboral,2016,8,Agost,23,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428773,94","4584826,3",2.146659,41.409983
2016S005814    ,6,Grﾌﾊcia,28,Vallcarca i els Penitents,148409,Sant Cugat,0001 0001,Diumenge,Dg,Laboral,2016,7,Juliol,24,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"428077,67","4585686,72",2.13823,41.417666
2016S005671    ,6,Grﾌﾊcia,28,Vallcarca i els Penitents,158107,Vallcarca,0231 0231,Dimarts,Dm,Laboral,2016,7,Juliol,19,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428281,55","4585878,51",2.140648,41.419414
2016S002672    ,6,Grﾌﾊcia,28,Vallcarca i els Penitents,229908,Mare de Dﾌｩu del Coll,0087 0089,Divendres,Dv,Laboral,2016,4,Abril,8,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428848,49","4584933,36",2.147544,41.410953
2016S003003    ,6,Grﾌﾊcia,30,la Salut,320205,Santuari St Josep Muntanya,0036 0036,Dimecres,Dc,Laboral,2016,4,Abril,20,15,Transitar a peu per la calﾌ､ada,Bicicleta,Desconegut,Desconegut,Negre,B,8,"429277,73","4585071,98",2.15266,41.412234
2016S000274    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,31300,Bailﾌｬn,0223 0223,Dimecres,Dc,Laboral,2016,1,Gener,13,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"430105,46","4584012,25",2.162689,41.402768
2016S000079    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,31300,Bailﾌｬn,0237 0237,Dimarts,Dm,Laboral,2016,1,Gener,5,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"430027,64","4584092,16",2.161746,41.403482
2016S002797    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,37703,Betlem,0019 0019,Dimecres,Dc,Laboral,2016,4,Abril,13,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429238,99","4584254,13",2.152289,41.404872
2016S004781    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,90502,Cﾌ_rsega,0427 0427,Dissabte,Ds,Laboral,2016,6,Juny,18,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"430290,61","4583801,29",2.164926,41.400884
2016S005320    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,123408,Lesseps,0013 0013,Dijous,Dj,Laboral,2016,7,Juliol,7,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429159,54","4584542,01",2.15131,41.407459
2016S004260    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,133004,Francisco Giner,0051 0051,Dijous,Dj,Laboral,2016,6,Juny,2,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"429730,48","4583693,83",2.15824,41.399862
2016S004588    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,144601,Diagonal,0446 0448,Diumenge,Dg,Laboral,2016,6,Juny,12,17,No ﾌｩs causa del  vianant,Bicicleta, ,Desconegut,Verd,Desconegut,Desconegut,"429758,73","4583325,46",2.158617,41.39655
2016S000379    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,149106,Granja,0019 0021,Dissabte,Ds,Laboral,2016,1,Gener,16,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429409,23","4584645,86",2.154289,41.408409
2016S000926    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,208001,Torrent de l'Olla,0095 0095,Dijous,Dj,Laboral,2016,2,Febrer,4,23,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"429657,98","4583919,83",2.15734,41.401892
2016S007360    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,208001,Torrent de l'Olla,0222 0222,Dimecres,Dc,Laboral,2016,9,Setembre,28,9,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"429216,87","4584472,41",2152,41.406833
2016S006492    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,216600,Montmany,0028 0028,Dijous,Dj,Laboral,2016,8,Agost,25,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"429891,11","4584194,74",2.160108,41.404389
2016S007110    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,268105,Providﾌｬncia,0029 0029,Dilluns,Dl,Laboral,2016,9,Setembre,19,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429583,18","4584412,79",2.156398,41.406325
2016S009104    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,290501,Robﾌ_,0024 0026,Dissabte,Ds,Laboral,2016,11,Novembre,26,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"429586,46","4584299,85",2.156447,41.405308
2016S003430    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,306703,Sant Marc,0016 0016,Dimecres,Dc,Laboral,2016,5,Maig,4,20,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BTWIN,Rosa,Desconegut,Desconegut,"429266,65","4583800,34",2.152677,41.400785
2016S003430    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,306703,Sant Marc,0016 0016,Dimecres,Dc,Laboral,2016,5,Maig,4,20,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,GRISLEY,Vermell,Desconegut,Desconegut,"429266,65","4583800,34",2.152677,41.400785
2016S005728    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,344101,Grﾌﾊcia,0094 0094,Dijous,Dj,Laboral,2016,7,Juliol,21,7,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"429337,55","4583550,05",2.153556,41.39854
2016S009087    ,6,Grﾌﾊcia,31,la Vila de Grﾌﾊcia,344101,Grﾌﾊcia,0257 0257,Divendres,Dv,Laboral,2016,11,Novembre,25,21,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430101,6","4584203,61",2.162619,41.404488
2016S009924    ,6,Grﾌﾊcia,32,el Camp d'en Grassot i Grﾌﾊcia Nova,76807,Sardenya,0461 0461,Divendres,Dv,Laboral,2016,12,Desembre,23,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BTWIN,Gris,Desconegut,Desconegut,"430376,3","4584693,05",2.165852,41.408925
2016S005561    ,6,Grﾌﾊcia,32,el Camp d'en Grassot i Grﾌﾊcia Nova,90502,Cﾌ_rsega,0507 0509,Dijous,Dj,Laboral,2016,7,Juliol,14,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"430671,5","4584173,8",2.169441,41.404267
